file_name,highest_peak,0_FFT mean coefficient_32,mean,standard_deviation,rms_val,top3_peak,entropy,kurtosis_val,skewness,time_diff,peak_to_peak,,pca_comp_0,pca_comp_1,pca_comp_2,max_frequency
2004.02.16.19.52.39,0.029054199,6.35E-05,0.075570166,0.001053913,0.097106811,0.083112299,5.087021563,0.649985146,0.059481358,720600,0.871,,-4571708.859,-154379.725,692.9919547,123.3030569
2004.02.16.20.02.39,0.029490807,7.00E-05,0.073051318,0.001013419,0.094091519,0.075653898,5.054729284,0.597391354,0.006015733,721200,0.996,,-4339958.066,-154292.3572,620.1857969,123.1809747
2004.02.16.20.12.39,0.034132842,5.77E-05,0.074896094,0.001038,0.096337014,0.07582829,5.079957782,0.547224687,0.027608748,721800,0.959,,-4241669.255,-154600.9064,599.999704,123.1809747
2004.02.16.20.22.39,0.034461329,4.40E-05,0.074067822,0.001030966,0.095892127,0.075069841,5.072156796,0.681194893,-0.007184546,722400,1.04,,-5034274.69,-157552.3069,607.3551789,123.1809747
2004.02.16.20.32.39,0.039820844,6.25E-05,0.075968896,0.001055938,0.097419228,0.082931169,5.091206252,0.579020345,-0.048874238,723000,0.896,,-2599171.59,-150927.9383,604.6003033,123.3030569
2004.02.16.20.42.39,0.032069011,5.59E-05,0.075798486,0.001049536,0.097659457,0.076527915,5.092653323,0.613394091,-0.026868209,723600,0.954,,-7016227.866,-164632.1528,635.3321787,123.1809747
2004.02.16.20.52.39,0.032279977,4.92E-05,0.073454102,0.001024796,0.094836891,0.078109895,5.063331807,0.65128057,0.033218878,724200,0.894,,-5157113.498,-159716.8451,571.6319495,123.3030569
2004.02.16.21.02.39,0.039596955,7.11E-05,0.075857324,0.001054139,0.097510857,0.086277549,5.093019981,0.520734469,-0.022260995,724800,0.867,,-5787411.055,-162187.1359,475.9459317,123.1809747
2004.02.16.21.12.39,0.043138043,5.41E-05,0.07656875,0.001072474,0.098448022,0.090213363,5.100601872,0.538689827,-0.015103374,725400,0.871,,-5159841.053,-160925.354,454.1771912,123.1809747
2004.02.16.21.22.39,0.039544702,5.75E-05,0.076849805,0.001085769,0.099419494,0.079975891,5.108585876,0.67251871,-0.021230726,726000,0.915,,-4150656.314,-158531.049,534.426316,123.1809747
2004.02.16.21.32.39,0.031353964,6.73E-05,0.076418652,0.001067874,0.09837947,0.080603602,5.100449956,0.552083844,0.033049642,726600,0.809,,-5109917.185,-161977.1027,496.4931094,123.1809747
2004.02.16.21.42.39,0.033783925,6.03E-05,0.075782715,0.001069015,0.098051315,0.077806774,5.094429999,0.655236869,-0.031633992,727200,0.876,,-3231945.725,-157005.3443,594.9819144,123.1809747
2004.02.16.21.52.39,0.040092222,5.82E-05,0.075694727,0.001067321,0.097927511,0.083571657,5.094880744,0.611133344,4.22E-06,727800,0.877,,-3654588.323,-158859.2294,581.4837986,123.1809747
2004.02.16.22.02.39,0.02692136,7.25E-05,0.075298682,0.001051845,0.097273146,0.073174945,5.089173558,0.572484489,-0.036247241,728400,0.855,,-2639644.992,-156448.1663,587.3586277,123.0588925
2004.02.16.22.12.39,0.042452678,5.72E-05,0.076308008,0.001073928,0.098386454,0.090406628,5.099888591,0.540319785,-0.027033724,729000,0.984,,-1471958.522,-153584.5002,388.5525627,123.1809747
2004.02.16.22.22.39,0.033039977,5.71E-05,0.078939014,0.001151781,0.103793797,0.082991721,5.141321476,1.057977803,0.022242097,729600,0.996,,-432986.2846,-151102.6079,259.8084363,123.0588925
2004.02.16.22.32.39,0.035995021,6.54E-05,0.081472119,0.001184827,0.106386491,0.092124222,5.170352207,0.859383948,-0.058150664,730200,0.955,,-221687.3511,-151075.3294,360.4008004,123.1809747
2004.02.16.22.42.39,0.040532505,5.62E-05,0.080391357,0.001167169,0.105027895,0.09351652,5.157590388,0.859403369,-0.03600539,730800,0.949,,-1002474.393,-153991.8405,336.7460476,123.1809747
2004.02.16.22.52.39,0.041287258,4.94E-05,0.080961035,0.001168174,0.105354794,0.090299319,5.163683185,0.834513577,-0.045592972,731400,1.047,,-1339010.011,-155590.6521,232.7398205,123.1809747
2004.02.16.23.02.39,0.039577905,6.66E-05,0.081401074,0.001187286,0.106276185,0.090535005,5.168061156,0.898996284,-0.042141727,732000,0.892,,-1365631.69,-156269.3392,314.006065,123.1809747
2004.02.16.23.12.39,0.036819899,5.55E-05,0.079970557,0.001152534,0.104292162,0.08046497,5.150935845,0.780592863,-0.04050114,732600,0.999,,-2178028.24,-159279.6413,265.4970972,123.1809747
2004.02.16.23.22.39,0.042072344,7.46E-05,0.080767773,0.001177566,0.105857971,0.09137686,5.164604616,0.932443746,-0.021959523,733200,0.942,,-1475107.984,-157794.2789,256.1632316,123.1809747
2004.02.16.23.32.39,0.039943324,7.20E-05,0.081669434,0.001186106,0.106209899,0.085973849,5.170987364,0.761813167,-0.018680843,733800,1.02,,-5154489.511,-169310.0207,301.1627164,123.1809747
2004.02.16.23.42.39,0.042996737,5.86E-05,0.078492578,0.001142359,0.103015902,0.094935224,5.134163492,1.03529559,-0.005549846,734400,0.986,,-2069564.444,-160758.0466,220.1158637,123.1809747
2004.02.16.23.52.39,0.037839471,5.84E-05,0.081673828,0.001180291,0.105969381,0.088269945,5.169429673,0.744622436,-0.050520261,820200,1.057,,-934432.6868,-243190.1379,534.7038203,123.1809747
2004.02.17.00.02.39,0.042227175,7.23E-05,0.081470117,0.001171391,0.105959381,0.090462153,5.168090687,0.85442948,-0.022823617,820800,1.023,,-423268.9572,-242273.4134,596.0689492,123.1809747
2004.02.17.00.12.39,0.026971563,5.15E-05,0.080108789,0.00115956,0.104640304,0.07472269,5.153935394,0.950329835,-0.064836774,821400,0.969,,-697660.0309,-243687.4861,603.6637788,123.1809747
2004.02.17.00.22.39,0.033387196,6.23E-05,0.080791992,0.001172909,0.105642072,0.083015793,5.162879712,0.895181246,-0.022863855,822000,0.957,,540931.2951,-240612.8499,630.1203126,123.1809747
2004.02.17.00.32.39,0.038883445,7.97E-05,0.080128223,0.001159941,0.104359544,0.081003181,5.152733243,0.781634879,-0.037082335,822600,0.964,,-2470490.916,-250147.6425,416.7972902,123.1809747
2004.02.17.00.42.39,0.042847785,5.72E-05,0.081803711,0.001189227,0.106627872,0.102876676,5.173827059,0.767864256,-0.037405514,823200,0.969,,3237565.763,-233812.604,607.2573198,123.1809747
2004.02.17.00.52.39,0.040538189,6.54E-05,0.081936426,0.001175033,0.106621774,0.090044517,5.17516705,0.765469777,-0.014485439,823800,1.216,,-2821652.586,-252389.0625,535.4867033,123.1809747
2004.02.17.01.02.39,0.041995344,6.79E-05,0.080616895,0.001163797,0.104702685,0.091807667,5.156473023,0.786981915,-0.038785664,824400,0.957,,-2848297.726,-253068.0245,576.55829,123.1809747
2004.02.17.01.12.39,0.033963808,6.22E-05,0.079798926,0.001162632,0.104210103,0.086317509,5.149744972,0.891638674,0.030037213,825000,1.006,,-1775314.851,-250484.8757,538.2448107,123.1809747
2004.02.17.01.22.39,0.041153726,5.33E-05,0.081450537,0.001183739,0.10612328,0.08858231,5.168818636,0.814996322,-0.058550824,825600,1.011,,-1169842.97,-249288.6709,507.6056479,123.1809747
2004.02.17.01.32.39,0.039961633,8.54E-05,0.081733252,0.001188371,0.10685637,0.097082103,5.17497874,0.925951169,-0.024365463,826200,1.045,,-971950.7546,-249301.2843,600.7617602,123.1809747
2004.02.17.01.42.39,0.033813443,6.84E-05,0.080724023,0.001157964,0.104840583,0.079007618,5.158450217,0.777301234,-0.04778357,826800,0.899,,-3037573.319,-256029.5657,576.3303597,123.1809747
2004.02.17.01.52.39,0.04150762,6.01E-05,0.079434473,0.001151578,0.10359936,0.085809739,5.144395748,0.817635201,0.007699191,827400,1.025,,-2493754.04,-255016.4672,510.2895917,123.1809747
2004.02.17.02.02.39,0.04321335,5.18E-05,0.082138086,0.001182701,0.10616085,0.087900261,5.172956208,0.643051661,-0.046073559,828000,0.957,,592030.3023,-246461.5008,553.0565626,123.1809747
2004.02.17.02.12.39,0.03188033,6.37E-05,0.081457715,0.001178036,0.106318528,0.087696856,5.170078948,0.774694632,-0.068898356,828600,0.921,,-2631842.873,-256626.167,497.8531948,123.1809747
2004.02.17.02.22.39,0.03333288,6.57E-05,0.080756006,0.001164264,0.104912635,0.086990369,5.159262612,0.759486872,-0.059707753,829200,0.957,,-2832888.123,-257822.1577,627.3083697,548.3933978
2004.02.17.02.32.39,0.042775143,5.92E-05,0.0792125,0.001144388,0.102963744,0.091564158,5.14004574,0.734506169,-0.002428814,829800,1.104,,-3965727.723,-261782.943,664.5963059,123.1809747
2004.02.17.02.42.39,0.036369251,5.13E-05,0.078344678,0.001133939,0.102003542,0.082946857,5.129802907,0.905403921,-0.017908273,830400,0.903,,-2885177.603,-259177.6652,518.110039,123.1809747
2004.02.17.02.52.39,0.039082416,5.70E-05,0.080401367,0.00115992,0.104891271,0.082242294,5.157522017,0.765385118,-0.032580534,831000,0.977,,-3016947.467,-260168.2844,618.1485443,123.1809747
2004.02.17.03.02.39,0.040401911,6.03E-05,0.078907129,0.001134744,0.102838635,0.081658869,5.136931225,0.805677383,-0.021341679,831600,1.067,,-151378.5758,-252266.7254,661.086873,123.1809747
2004.02.17.03.12.39,0.038225955,3.90E-05,0.080185938,0.001149909,0.104138791,0.086780684,5.152213121,0.767350526,-0.04532367,832200,1.052,,-1226538.044,-256056.6219,604.2721575,123.1809747
2004.02.17.03.22.39,0.042163026,4.60E-05,0.081035986,0.001172275,0.105271054,0.09262064,5.163048931,0.80420369,-0.021495482,832800,0.965,,-449483.3289,-254351.313,605.8540089,123.1809747
2004.02.17.03.32.39,0.036468767,4.07E-05,0.080956543,0.001175998,0.105315769,0.089369763,5.161876389,0.837460614,-0.005411979,833400,0.877,,-1741457.47,-258784.0481,678.0855241,123.1809747
2004.02.17.03.42.39,0.041304154,6.19E-05,0.079128271,0.00114667,0.103214479,0.08575918,5.141297644,0.787675319,0.00434414,834000,0.947,,-4336656.525,-267083.8089,541.0535035,123.1809747
2004.02.17.03.52.39,0.039859963,4.99E-05,0.080050342,0.001154994,0.104003148,0.086837172,5.150892321,0.765711384,-0.029368028,834600,0.969,,-1799630.665,-260156.9367,606.1109971,123.1809747
2004.02.17.04.02.39,0.040307024,4.91E-05,0.080319531,0.001163728,0.104800541,0.087118909,5.156160917,0.851371624,-0.046386961,835200,1.03,,-2302934.79,-262250.1273,569.9454458,123.1809747
2004.02.17.04.12.39,0.043229988,4.93E-05,0.080350049,0.001167802,0.104889161,0.095937695,5.155293003,0.801119773,-0.005933738,835800,1.057,,-3482578.758,-266350.0162,556.5059914,123.1809747
2004.02.17.04.22.39,0.041339585,5.95E-05,0.08012207,0.001162351,0.104480494,0.09241063,5.153091653,0.887543005,-0.011294746,836400,1.05,,91171.80688,-256347.2018,646.190896,123.1809747
2004.02.17.04.32.39,0.040480451,6.77E-05,0.08085332,0.001164142,0.105324827,0.090401107,5.161650983,0.823994169,-0.053580328,837000,1.07,,-1548628.798,-261812.5997,483.2020181,123.1809747
2004.02.17.04.42.39,0.036918761,6.86E-05,0.081829395,0.001187624,0.107107617,0.09398792,5.176439913,0.925936091,-0.034821809,837600,0.997,,1046295.333,-254713.7486,579.330082,123.1809747
2004.02.17.04.52.39,0.030348138,7.20E-05,0.081478369,0.001187584,0.107124311,0.077215588,5.173328008,1.049979708,0.001297741,838200,1.065,,-2125552.681,-264723.8911,599.3519467,123.1809747
2004.02.17.05.02.39,0.041197908,7.82E-05,0.080636572,0.001169738,0.105207573,0.090824311,5.157891853,0.878799123,-0.030382896,838800,0.927,,-3688355.489,-269960.6094,508.6691385,123.1809747
2004.02.17.05.12.39,0.041644753,5.85E-05,0.080525342,0.001174364,0.105164828,0.097573845,5.158898289,0.832104695,-0.030513436,839400,0.945,,-167181.3305,-260113.7541,622.3599006,123.1809747
2004.02.17.05.22.39,0.041336474,5.43E-05,0.080937256,0.001170956,0.105749623,0.088474909,5.165928263,0.860532899,-0.033524473,840000,1.145,,273831.537,-259405.296,673.7068305,123.1809747
2004.02.17.05.32.39,0.03860682,6.12E-05,0.08057124,0.001167802,0.105439291,0.092460014,5.16037643,0.953987679,-0.084856894,840600,0.944,,-1031228.117,-263877.2625,601.1110693,123.1809747
2004.02.17.05.42.39,0.039733336,5.59E-05,0.081547314,0.001185458,0.106692883,0.091586013,5.171427699,0.948502824,-0.021960343,841200,1.028,,-1633168.033,-266263.3062,532.2138961,123.1809747
2004.02.17.05.52.39,0.039364926,6.55E-05,0.081894531,0.001185832,0.10714597,0.084310177,5.176941674,0.932492736,-0.023710011,841800,1.008,,-1620760.473,-266826.7016,468.3620215,123.1809747
2004.02.17.06.02.39,0.039525008,5.14E-05,0.082332178,0.001193171,0.10824558,0.087853566,5.182578537,1.042394293,-0.059173989,842400,1.054,,191860.3859,-262048.5963,620.4746899,123.1809747
2004.02.17.06.12.39,0.02881244,5.39E-05,0.081076318,0.001182284,0.106653024,0.079598569,5.167991307,1.117808397,-0.023200785,843000,0.977,,-4840378.424,-277578.3149,532.9041973,123.0588925
2004.02.17.06.22.39,0.044099531,7.81E-05,0.080706592,0.001170238,0.1057523,0.084753,5.162442025,0.983877311,-0.017609419,843600,1.074,,-2262218.951,-270529.7317,480.6314504,123.1809747
2004.02.17.06.32.39,0.040901741,6.17E-05,0.081558105,0.001182976,0.107280034,0.087138756,5.175590985,1.068532133,-0.05350239,844200,1.028,,-2345346.584,-271376.6307,392.621382,123.1809747
2004.02.17.06.42.39,0.041547624,6.30E-05,0.082789355,0.001220659,0.109269986,0.096104765,5.189538824,1.137680482,-0.053414763,844800,0.984,,-3822898.958,-276359.8994,494.1572849,123.1809747
2004.02.17.06.52.39,0.038776075,6.66E-05,0.081430957,0.001192938,0.106500881,0.094803229,5.168546583,0.949014779,-0.043045875,845400,1.098,,517276.4423,-264083.6558,473.2869309,123.1809747
2004.02.17.07.02.39,0.043252094,5.68E-05,0.083783252,0.001223038,0.109790592,0.095190449,5.199681247,1.014171428,-0.021491288,846000,1.092,,265529.8091,-265430.959,321.2996377,123.1809747
2004.02.17.07.12.39,0.038261361,5.12E-05,0.085706738,0.001261744,0.112767824,0.096255217,5.222967919,1.077586553,0.01069217,846600,1.169,,3258166.616,-257153.2588,80.85248884,123.1809747
2004.02.17.07.22.39,0.029971254,6.56E-05,0.090002344,0.001361567,0.120288707,0.086850519,5.276329165,1.345963648,-0.008205888,847200,1.584,,-744802.1862,-269633.4649,-1487.452438,123.1809747
2004.02.17.07.32.39,0.05224829,4.54E-05,0.116483838,0.002016379,0.166896287,0.147199888,5.53104406,2.389072298,-0.134970052,847800,1.75,,4176852.165,-255632.4704,-1605.268484,546.440082
2004.02.17.07.42.39,0.051407266,7.19E-05,0.119794775,0.002064088,0.171761941,0.145331996,5.557748738,2.385087714,-0.097286915,848400,1.782,,1446507.342,-264332.7897,-1638.791412,548.2713156
2004.02.17.07.52.39,0.05634056,6.36E-05,0.120304199,0.002094725,0.173754436,0.149917241,5.559752955,2.626807409,-0.040254869,849000,1.76,,2023561.637,-263220.5148,-1550.669836,548.3933978
2004.02.17.08.02.39,0.044289738,6.48E-05,0.118442285,0.002062886,0.171779184,0.130531343,5.541979422,2.618903046,-0.141759661,849600,1.667,,4848803.778,-255438.288,-1389.259467,548.0271511
2004.02.17.08.12.39,0.05102196,5.27E-05,0.117367627,0.002021262,0.169117261,0.142290364,5.533953132,2.507133901,-0.116841478,850200,1.695,,4826968.604,-256103.7924,-1626.202955,546.6842465
2004.02.17.08.22.39,0.051959468,9.08E-05,0.121048486,0.002090635,0.173691805,0.149102596,5.570736232,2.506406652,-0.015041003,850800,1.643,,5138118.725,-255779.9609,-1384.836425,546.5621643
2004.02.17.08.32.39,0.059437036,7.43E-05,0.117347021,0.002032586,0.168599535,0.154208075,5.535397079,2.467265337,-0.12751043,851400,1.662,,-2165788.316,-278048.8624,-1380.264441,548.2713156
2004.02.17.08.42.39,0.058775355,5.99E-05,0.115159619,0.002008056,0.166865606,0.151628679,5.514398973,2.686524509,-0.078910803,852000,1.526,,5043831.998,-257260.2884,-1589.691505,548.2713156
2004.02.17.08.52.39,0.055509076,7.24E-05,0.12100708,0.002079324,0.172523372,0.150462959,5.56807112,2.221581229,-0.091683211,852600,1.722,,5759894.341,-255735.283,-1381.26535,546.1959176
2004.02.17.09.02.39,0.052648744,4.88E-05,0.117633496,0.002046311,0.16982477,0.151826707,5.537290987,2.547557373,-0.018109164,853200,1.641,,432627.2964,-272140.7564,-1615.254888,548.0271511
2004.02.17.09.12.39,0.053458298,6.14E-05,0.117987939,0.002040857,0.168836947,0.141796649,5.542576857,2.248777067,-0.038841084,853800,1.569,,1504541.371,-269560.4838,-1558.327557,548.2713156
2004.02.17.09.22.39,0.053862789,7.33E-05,0.118264111,0.002026142,0.168493478,0.149585321,5.546202439,2.29543109,-0.054797127,854400,1.492,,4378865.46,-261632.8412,-1495.5057,548.2713156
2004.02.17.09.32.39,0.057122212,7.92E-05,0.11887666,0.002039882,0.169509515,0.159591694,5.549606144,2.236064582,-0.100213824,855000,1.699,,2882671.42,-266671.6409,-1481.731231,546.5621643
2004.02.17.09.42.39,0.058055616,6.11E-05,0.11846958,0.002043144,0.16993603,0.153942543,5.545975809,2.384176896,-0.104999954,855600,1.601,,7318401.01,-254110.6856,-1075.191161,548.2713156
2004.02.17.09.52.39,0.050496072,6.53E-05,0.113740283,0.001963635,0.165095431,0.132334496,5.505628451,2.759009037,-0.086516951,856200,1.592,,4519837.967,-263014.0143,-1287.201555,548.3933978
2004.02.17.10.02.39,0.047298184,6.34E-05,0.115340234,0.001975325,0.165527005,0.128441332,5.519624919,2.509875143,-0.10884378,856800,1.623,,7837744.635,-253770.3876,-1195.496736,546.440082
2004.02.17.10.12.39,0.058337682,5.21E-05,0.115405127,0.001972279,0.165036883,0.151966906,5.520229038,2.373606333,-0.128733705,857400,1.499,,4926308.818,-263008.4177,-1378.333513,546.6842465
2004.02.17.10.22.39,0.052654326,7.15E-05,0.117732373,0.002013902,0.168101425,0.149416782,5.539033304,2.370612073,-0.095619826,858000,1.619,,1016547.845,-275207.5352,-1308.052597,548.3933978
2004.02.17.10.32.39,0.058372308,5.08E-05,0.11437334,0.001965728,0.164099036,0.151648187,5.509878096,2.515889167,-0.11029405,858600,1.563,,3060435.524,-269743.8907,-1329.735121,546.5621643
2004.02.17.10.42.39,0.05594332,6.08E-05,0.115791309,0.001979244,0.165164237,0.155923719,5.523523698,2.342150831,-0.099677793,859200,1.553,,6737977.185,-259432.9222,-1131.4648,548.3933978
2004.02.17.10.52.39,0.056891936,5.20E-05,0.113906641,0.001961893,0.1641279,0.142008424,5.506636543,2.578314431,-0.096519476,859800,1.575,,8293163.936,-255418.9289,-1080.828794,546.6842465
2004.02.17.11.02.39,0.046713167,6.26E-05,0.114886377,0.001943969,0.163836745,0.131136896,5.516088069,2.531885326,-0.121356674,860400,1.553,,8936533.713,-254110.0612,-1033.970268,548.1492333
2004.02.17.11.12.39,0.058770285,7.66E-05,0.113602344,0.001947658,0.163215899,0.14731528,5.50615132,2.624170868,-0.127545273,861000,1.634,,8222306.793,-256829.7751,-1304.351393,546.5621643
2004.02.17.11.22.39,0.04531864,7.12E-05,0.117944824,0.002000653,0.168478896,0.126094773,5.543343065,2.3984384,-0.100115426,861600,1.662,,7669747.381,-259069.153,-1311.835921,546.6842465
2004.02.17.11.32.39,0.057441178,7.22E-05,0.117307422,0.001986415,0.166973507,0.146018938,5.5370469,2.304491357,-0.102771781,862200,1.611,,11608110.04,-247984.1256,-1039.894332,546.8063287
2004.02.17.11.42.39,0.047758501,6.22E-05,0.115171484,0.00196515,0.165638096,0.136498252,5.515171457,2.661062023,-0.068983827,862800,1.631,,7760627.735,-259999.2379,-1198.712445,548.3933978
2004.02.17.11.52.39,0.048933138,6.50E-05,0.115094043,0.001953106,0.164158667,0.131737961,5.519713408,2.448180649,-0.059910718,863400,1.682,,10060945.05,-253774.5428,-1150.291364,548.3933978
2004.02.17.12.02.39,0.044453514,7.40E-05,0.116400049,0.001971847,0.165249725,0.126135567,5.529845947,2.348742119,-0.078342117,864000,1.704,,3761590.606,-273063.7996,-1334.150412,546.6842465
2004.02.17.12.12.39,0.059577703,9.21E-05,0.116234717,0.001992405,0.166305849,0.148136281,5.529412462,2.555336429,-0.05067125,864600,1.613,,8422289.011,-259835.1043,-809.992508,546.5621643
2004.02.17.12.22.39,0.045482724,6.37E-05,0.109658008,0.001858482,0.157551175,0.126596209,5.469339014,2.756871698,-0.101275592,865200,1.57,,8004785.618,-261674.2836,-1011.523842,546.6842465
2004.02.17.12.32.39,0.054636382,5.37E-05,0.113895508,0.001929931,0.16212426,0.140600336,5.509104038,2.539827059,-0.076380297,865800,1.526,,5258310.989,-270422.4413,-961.9962603,548.1492333
2004.02.17.12.42.39,0.05159923,8.45E-05,0.110437549,0.001850231,0.155826174,0.135290369,5.480112449,2.464085946,-0.087405173,866400,1.604,,9856406.983,-257380.7023,-887.6134296,548.2713156
2004.02.17.12.52.39,0.044756339,5.71E-05,0.111178174,0.001865998,0.156789971,0.127364502,5.487020877,2.397824838,-0.082354625,867000,1.538,,9626422.972,-258662.6425,-775.026665,548.2713156
2004.02.17.13.02.39,0.044381946,7.81E-05,0.109775537,0.001830468,0.154176515,0.128369693,5.47482977,2.380993795,-0.050839769,867600,1.552,,8548709.394,-262460.1747,-829.0824016,546.5621643
